SMILES	tc
CC1=CCCC2(C1CC(CC2)C(C)C)C	728
CC1=CCC2C(C1)C(CCC2C)C(=C)C	728
CC1=CC2C(CC1)C(CCC2C)C(=C)C	728
CC1=CCCC2(C1CC(CC2)C(=C)C)C	725
C1=CC2C(C1)C1CC2C2C1C1C=CC2C1	827
C=C1CCC2C(C1)C(=CCC2C)C(C)C	721
CC1=CC[C@@H]2[C@@H](C1)[C@@H](CCC2=C)C(C)C	727
CCCCCCCCCCCCCCCC	722
CCCCCCCCCCc1ccccc1	752
CCCCCCCCCC=CCCCCC	716
CCCCCCCCCCCCCCC#C	750
CCCCCCCCCCCCCCC=C	718
CCCCCCCCCCCCCC=CC	718
CCCCCCCCCCCCCC#CC	763
C1CCCCCCCCCCCCCCC1	766
CCCCCC(CCCCC)CCCCC	694
CCCCCCCCCCC1CCCCC1	750
CCCCCCCCCC1CCCCCC1	736
CCCCCCC(CCCCCC)CCC	712
CCCCCCCC1C=Cc2c1cccc2	787
CCCCCCCCCCCC(CC)CC	712
CCCCCCCC1=Cc2c(C1)cccc2	788
CCCCCCC(CCC)(CCC)CCC	709
CCCC(CCC)CCC(CCC)CCC	707
CCCCCCCCCCCC=CC=CC	721
CCCCCCCCCCCCC1CCC1	720
CCCCCCCCCCCCCC(C)C	714
CCCCCCCCCCC(CCCC)C	708
CCCCCC(c1ccccc1)CCCC	736
CCCCCCCCC(c1ccccc1)C	736
CCCCCc1cccc(c1)CCCCC	745
CCCCCC(CC(CCCC)CC)CC	707
CCCCCCCCC(CCCCCC)C	717
CCCCCCCCCC(CCCCC)C	712
CCCCCCCCCCCC(CCC)C	714
CCCCC(CCC(CCCC)CC)CC	707
CCCCCCCCCCCCC(CC)C	726
c1cc2CCc3cccc(CCc(c1)c2)c3	821
C=CCCCCCCCCCCCCC=C	712
CCCC(c1ccccc1)CCCCCC	736
CCCCCCCCCCCC1CCCC1	722
CCCCCCCC(CCCCCCC)C	705
C1Cc2ccc(cc2)CCc2ccc1cc2	821
CCCCCCCC(c1ccccc1)CC	736
CCCCCc1ccc(cc1)CCCCC	745
CCCCCC=CCCC=CCCCCC	716
CCCC1c2ccccc2c2c1cccc2	882
C1CCCCCC(C1)C1CCCCCCC1	797
CCCCc1ccccc1c1ccccc1	774
CCCCc1ccc(cc1)c1ccccc1	785
CCCCCC(CC(CCCC)C=C)C=C	703
CCCCCCCCCCCC(=CC)CC	717
CCCCCCc1ccccc1CCCC	745
CCCCCCCCC=Cc1ccccc1	758
CC1CCCCCCCCCCCCCC1	781
CCCCC(CCCC)(CCCC)CCC	709
CCCCCCCCCCCCCC(=C)C	713
CCCCCC(CCC(CCCCC)C)C	714
CCCCCCCCCCC(CC(C)C)C	687
CCCCCCCCCCCC(C(C)C)C	717
CCCCCCC(C(CCCCCC)C)C	709
CCCCCC=CCC(CCCCC)C=C	710
CCCCCCCCCCCCC(C)(C)C	707
CCCCCCCCCC(CCC(C)C)C	706
CCCCCC1CCC(CC1)CCCCC	723
CCCCCCCCC(=C)CCCCCC	713
CC(CCCCCCCCCCC(C)C)C	704
CCCCCCCC(CC(CC(C)C)C)C	679
CCC(CCC(CC)(CC)CC)(CC)CC	746
CCCCC(CCCCC(CCCC)C)C	707
CCCCCCC(CCCC)(CCC)CC	709
CCCc1ccc(cc1)Cc1ccccc1	796
C1CCC(C1)c1cccc(c1)C1CCCC1	808
CCCCCC=CCCC(CCCC)C=C	710
CCCCCCCCc1ccc(cc1)C=C	756
C1CCCCCC2CCC(CCCC1)CC2	790
C1Cc2ccc(cc2)C=Cc2ccc1cc2	855
CCC(CCCCC(CCCC(C)C)C)C	692
CCCCCCCC(CCCCC)(CC)C	709
CCc1cc(CC)cc(c1)c1ccccc1	791
CCc1cccc(c1)c1cccc(c1)CC	791
CC(c1ccc(cc1)c1ccccc1)(C)C	823
C1CC(C1)c1ccc(cc1)c1ccccc1	839
CC(CCc1ccccc1)CCCC(C)C	732
CCCCC(c1ccccc1)(CCC)CC	757
CCc1ccc(cc1)c1cccc(c1)CC	791
CCCC(c1cccc(c1)C(CCC)C)C	721
CCC(c1cccc(c1)C(CC)CC)CC	735
CCc1ccc(cc1)c1ccc(cc1)CC	802
CCCCCCC1CCCCC1CCCC	723
CCCC(c1ccc(cc1)C(CCC)C)C	728
CC(c1cccc(c1)c1ccccc1)(C)C	807
CC(c1ccccc1c1ccccc1)(C)C	796
CCc1cc(CC)c(c(c1CC)CC)CC	728
C1CC2CCC1CCC1CCC(CC2)CC1	821
CCCCCCCCc1cc(C)ccc1C	747
CCCCCCCCc1ccc(c(c1)C)C	710
CCCCCCCCC(C=CC(C)(C)C)C	713
CCC(c1ccccc1c1ccccc1)C	780
CC(C(CCCC(C)C)C)CCCC(C)C	690
CCCCC1CCC(CC1)C1CCCCC1	761
CCCCC1CCCCC1C1CCCCC1	773
CCC(c1ccc(cc1)c1ccccc1)C	803
C1CCC2C(C1)CC(CC2)c1ccccc1	808
C(CCc1ccccc1)CCC1CCCC1	787
C1CCC2C(C1)C(CCC2)c1ccccc1	814
CCCCCCC1=C(CCCC)CCCC1	732
CCC(CCCCCCC(CC)(C)C)(C)C	713
CCCCC(C(C)C)(CCCC)CCCC	735
CCCCCCC(c1ccc(cc1)CC)C	740
c1ccc(cc1)CC1CCc2c1cccc2	826
CCCCCCCC1CCc2c1cccc2	803
CCCCCCCC1Cc2c(C1)cccc2	778
CC(CC(C)(C)C)CCCc1ccccc1	729
CCCCCCCc1ccc2c(c1)CCC2	780
CC(c1ccc(cc1)Cc1ccccc1)C	798
CCC(c1ccccc1)(c1ccccc1)C	792
CCC(c1ccccc1)Cc1ccccc1	785
CC(c1ccccc1)CCc1ccccc1	794
CC(CC(CC(C)(C)C)(C)C)CC(C)(C)C	692
c1ccc(cc1)C1=CCCc2c1cccc2	862
CCCCCCCCCC=C(C=C(C)C)C	730
CCCCCCC(C1CCCCC1)C(C)C	717
CC(CCCC(C)(C)C)CCCC(C)(C)C	694
CC(C(c1ccccc1)C)c1ccccc1	786
C(Cc1ccccc1)CCc1ccccc1	792
CCC=Cc1ccccc1c1ccccc1	843
CCCC(c1ccccc1)c1ccccc1	778
Cc1cc(Cc2ccccc2)c(c(c1)C)C	811
CCc1ccc(cc1)C(c1ccccc1)C	798
CCCc1ccc(cc1)c1cccc(c1)C	794
C1CCC2C(C1)C1CC3C(C1C2)CCCC3	841
CCc1ccc(c(c1)C)Cc1ccccc1	787
CCCCCCC(=C(CCC=C(C)C)C)C	689
CCc1cc(cc(c1)C(C)(C)C)C(C)(C)C	752
CC(C(C)(C)C)(CCC(C(C)(C)C)(C)C)C	739
CC1=CCCCCCCCCCCCCC1	783
CCCCCC[C@H]1CCC2C(C1)CCCC2	751
CCc1ccc(cc1)CCc1ccccc1	782
CC(Cc1ccccc1c1ccccc1)C	767
CCCC(C1CCCCC1)(CCC)CCC	720
C1CCCC(=CCC1)C1=CCCCCCC1	779
CCC(c1ccc(cc1)C(CC)CC)CC	731
CCCCCCC1CC[C@@H]2[C@@H](C1)CCCC2	751
CCC=C(c1ccccc1)c1ccccc1	814
CCC(c1ccc(cc1)C(CC)(C)C)(C)C	754
CC(=CCCC(C)(C)C)CCCC(C)(C)C	707
C(=CCc1ccccc1)Cc1ccccc1	798
C=CC(c1ccccc1)(c1ccccc1)C	828
CC1(CCC1)c1ccc(cc1)C1(C)CCC1	791
CC(CCc1ccccc1)CCCC(=C)C	736
CCC(c1cccc(c1)C(CC)(C)C)(C)C	776
C=CC(c1ccccc1)Cc1ccccc1	790
c1ccc(cc1)CCC=Cc1ccccc1	829
CC(=CCc1ccccc1)c1ccccc1	809
CC(=C(c1ccccc1)C)c1ccccc1	802
CCC(C(=CCC(C)C)c1ccccc1)C	758
Cc1ccc(cc1C)c1ccc(c(c1)C)C	805
CCCC(C1CCCCC1)C1CCCCC1	773
C1CCC(CC1)C1=CCCc2c1cccc2	842
CC(CC(c1ccccc1)(C)C)CC(C)C	749
CC(C(C1CCCCC1)C)C1CCCCC1	788
CC(C1CCCCC1)CCC1CCCCC1	787
Cc1ccc(c(c1)C)c1ccc(cc1C)C	787
Cc1ccc(cc1c1cc(C)ccc1C)C	771
CCC(C1CCCCC1)(C1CCCCC1)C	794
C(CC1CCCCC1)CCC1CCCCC1	789
CCC(C1CCCCC1)CC1CCCCC1	751
Cc1cccc(c1c1c(C)cccc1C)C	839
Cc1cc(cc(c1)C)c1cc(C)cc(c1)C	786
CCCCCC=C(C#Cc1ccccc1)C	776
CC(CC(c1ccccc1)(CC(C)C)C)C	747
C1CCC(C1)C(C1CCCC1)C1CCCC1	802
CCCC(Cc1ccccc1)(CC(C)C)C	729
CCCCC=C(C#CC=C(CCCC)C)C	733
Cc1ccc(c(c1)C(c1ccccc1)C)C	800
Cc1ccc(c(c1)C)C(c1ccccc1)C	796
CCCCCCc1ccc2c(c1)CCCC2	784
Cc1cccc2c1c1c(C)cccc1CC2	839
CC(c1ccc(c(c1)c1ccccc1)C)C	755
CC(c1cc(C(C)C)c(c(c1)C(C)C)C)C	729
CC(C(C(C)C)CCC(C(C)C)C(C)C)C	700
CCCC(c1ccc(cc1)C(CC)CC)C	735
CCCC(c1cccc(c1)C(CC)CC)C	735
c1ccc(cc1)C1CCc2c(C1)cccc2	868
CC1CCCC2C1C1C(C)CCCC1CC2	776
Cc1ccc(c(c1)c1ccccc1)C(C)C	795
CC1(C)CCCC2C1CCC1C2CCCC1	780
C=C(C(=C)c1ccccc1)c1ccccc1	823
CCC(=Cc1ccccc1)c1ccccc1	825
C/C(=C(/c1ccccc1)\C)/c1ccccc1	802
CCCCCCC1CCCc2c1cccc2	810
CC(C=Cc1ccccc1)CCC=C(C)C	764
CC(CC(C1CCCCC1)(CC(C)C)C)C	707
C(=Cc1ccccc1)C=Cc1ccccc1	826
C/C=C(/c1ccccc1)\Cc1ccccc1	808
C/C=C(\c1ccccc1)/Cc1ccccc1	808
C/C(=C(\c1ccccc1)/C)/c1ccccc1	802
C=CC=C(c1ccccc1)c1ccccc1	840
CC(C=Cc1ccccc1)CCCC(=C)C	767
Cc1cccc(c1)c1ccc(cc1)C(C)C	793
C[C@H]([C@H](c1ccccc1)C)c1ccccc1	801
C[C@H]([C@@H](c1ccccc1)C)c1ccccc1	783
CC(c1ccccc1)(Cc1ccccc1)C	805
CCC(C(C)C)(CC(C(C)(C)C)(CC)C)C	751
CC(C(c1ccccc1)c1ccccc1)C	778
Cc1ccc(cc1)C1CCc2c1cccc2	863
CCCCC(C(CC(C)C)CC(C)C)CC	695
CCCCCC=Cc1c(C)cc(cc1C)C	772
CCC1=CCCc2c1ccc1c2CCCC1	834
Cc1ccccc1CCc1ccccc1C	779
Cc1ccccc1C(c1ccccc1C)C	792
Cc1ccc(cc1)C#Cc1ccc(cc1)C	891
CCCc1cc2CCCCc2cc1CCC	782
Cc1ccccc1C#Cc1ccccc1C	815
Cc1ccc(cc1)CCc1ccc(cc1)C	782
CC(c1ccc(cc1)C)c1ccc(cc1)C	798
Cc1cccc(c1)C(c1cccc(c1)C)C	794
Cc1ccccc1C(=C)c1ccccc1C	781
C=C(c1ccc(cc1)C)c1ccc(cc1)C	790
CC(C1C=CC(c2c1cccc2)C(C)C)C	794
Cc1cccc(c1)CCc1cccc(c1)C	779
Cc1ccc(cc1)C(c1cccc(c1)C)C	795
Cc1ccc(cc1)C(c1ccccc1C)C	796
c1ccc2c(c1)CCc1c(CC2)cccc1	834
CC(=Cc1ccccc1)Cc1ccccc1	804
CC(C1=CC=CC=C(C=C1)C(C)(C)C)(C)C	776
CC(c1ccc(cc1)C)(C1CCCCC1)C	819
CC(=C(c1ccccc1)c1ccccc1)C	790
Cc1cccc(c1)C(c1ccccc1C)C	796
CC(C1CCCC(C1c1ccccc1)C)C	768
CC(CC1CCCCC1)CC1CCCCC1	776
CC(c1ccc(c(c1)C1CCCCC1)C)C	773
CC(C(C1CCCCC1)C1CCCCC1)C	757
CCCC(C=Cc1ccc(cc1C)C)CC	767
CC(C(C(C)C)(C(C)C)C#CC(C)(C)C)C	695
CC1C2CCC(C1(C)C)(C2)c1ccccc1	789
CCCCc1cc2CCCCc2cc1CC	782
CCC1(CCC2(CC)CCCC2)CCCC1	732
CC1CCC(C(C1)c1ccccc1)C(=C)C	759
Cc1cccc(c1)C=Cc1cccc(c1)C	834
CC(C1CCC(CC1)CC1CCCCC1)C	785
C(=C\c1ccccc1)\C=C\c1ccccc1	826
C(=C\c1ccccc1)\C=C/c1ccccc1	826
CC1CCC2=C(C1)CC(c1c2cccc1)C	820
C(=C\c1ccccc1)/C=C/c1ccccc1	826
CC1(C)C2CCC1(C)C=C2c1ccccc1	779
CC(CCCc1ccc2c(c1)CCCC2)C	779
CCC1CCC2C1CC(CCC2C)C(C)C	732
CCC1CCC(CC2C1CCC2C)C(C)C	732
C[C@H]([C@@H](C1CCCCC1)C)C1CCCCC1	785
CCC1(CC)CC(c2c1cc(C)cc2)(C)C	779
CCCC1(C)CC(c2c1cc(C)cc2)(C)C	779
CC(C1CCc2c1ccc(c2)C(C)(C)C)C	778
CC1=CC(=C(CC1)C(C)C)c1ccccc1	787
CC1Cc2c(C1(C)C)cc(cc2)C(C)(C)C	776
Cc1ccc(cc1C)C(CC(C)(C)C)(C)C	749
CCC1(C)CCc2c1ccc(c2)C(C)(C)C	789
CCC1(C)CCc2c1cc(cc2)C(C)(C)C	789
CCC1(C)c2cc(C)ccc2C(C1C)(C)C	785
CCc1ccc2c(c1)C(C)(C)C(C2(C)C)C	781
CCC1C(C)(C)c2c(C1(C)C)ccc(c2)C	785
C1CCC(CC1)C1CCC2C(C1)CCC=C2	796
C1CCC(CC1)C1=CCC2C(C1)CCCC2	790
CC1=CCCC(=C1c1ccccc1)C(=C)C	816
CC(C1=Cc2c(C(C1)C)c(C)ccc2C)C	780
CC1CCC2C(C1)CC(c1c2cccc1)C	820
CC(C1=C(C)c2c(CC1)c(C)ccc2C)C	786
C=CC1CC(=C(CC1c1ccccc1)C)C	766
c1cc2CCc3ccc(CCc(c1)c2)cc3	821
C=C1C2(CCC(C1(C)C)C2)c1ccccc1	779
C=C1C2CCC(C1(C)C)(C2)c1ccccc1	785
CCC(c1ccc2c(c1)C(C)(C)CC2)(C)C	790
Cc1ccc2c(c1)C(C)(CC2(C)C)C(C)C	782
CC(c1c(C)cc2c(c1C)CCC2(C)C)C	775
CCc1ccc2c(c1)CC1(CC2)CCCC1	826
CCCCCCCCCCCCCCCC#C	763
CCCCCCCCC=CCCCCCCC	728
CCCCCCCCCCCCCCCC=C	734
CCCCCCCCCCCc1ccccc1	763
C1CCCCCCCCCCCCCCCC1	770
CCCCCCC(CCCCC)CCCCC	724
CCCCCCCCCC1CCCCCCC1	754
CCCCCCC(CCCCCC)CCCC	724
CCCCC(CCCC)(CCCC)CCCC	715
CCCCCCCCCCC1CCCCCC1	747
CCCCCCCCCCCC1CCCCC1	746
CCCCCCCCCCCCCC(CC)C	724
CCCCCCCCCC(CCCCCC)C	724
CCCCCCCCCCCCC(CCC)C	725
CCCCCCCCCCCC(CCCC)C	724
CCCCCCCCCCCCCCC(C)C	726
CCCCCCCCCCC(CCC)CCC	724
CCCCCCCCCCCCC1CCCC1	744
CCCCCCCCCCCCCC1CCC1	732
CCCCC1c2ccccc2c2c1cccc2	886
CCCCCCCCCC(c1ccccc1)C	747
CCCCCCCCC(c1ccccc1)CC	747
CCCCCC(c1ccccc1)CCCCC	747
CCCC(c1ccccc1)CCCCCCC	747
CCCCCCC(c1ccccc1)CCCC	747
CCCCC(CCCC)CCc1ccccc1	748
CCCCCCCCCCCCCCC1CC1	728
CCC(Cc1ccccc1)Cc1ccccc1	801
CCCCc1ccc(cc1)Cc1ccccc1	806
CCCCc1ccccc1Cc1ccccc1	792
CCCCCCCCCCCC(CC(C)C)C	698
CCCCCCCCCCCCC[C@H](CC)C	724
CCCCCCCCCCCCC(C(C)C)C	726
CCCCCCCCCCCCCC(C)(C)C	719
CCCCCCCCCCc1ccc(cc1)C	754
CCCCCCCCCCCCC1CCC=C1	733
CCCCCCCCC=C(c1ccccc1)C	775
CCCCCCCCCCCCC1=CCCC1	736
CCCCCCCCCc1ccc(cc1)C=C	778
CCCCC(CCCC)CCC1CCCCC1	734
CCCCCCCCC(CC(CC(C)C)C)C	690
CCCCCCCCC(c1ccccc1)(C)C	767
CCC(c1ccc(cc1)Cc1ccccc1)C	808
CCCCCC(=CCC(C)C)c1ccccc1	768
CCC(=Cc1ccccc1)Cc1ccccc1	827
CCC(c1ccccc1Cc1ccccc1)C	792
c1ccc(cc1)CC1=Cc2c(CC1)cccc2	850
CC(CCC(CC(CCC(C)C)(C)C)(C)C)C	718
CCCc1ccc(cc1)c1ccc(cc1)CC	802
C(CCc1ccccc1)CCc1ccccc1	788
CCCCC(c1ccccc1)c1ccccc1	787
CCCC(c1ccccc1)Cc1ccccc1	799
C1CCC(CC1)C1(CCCCC1)C1CCCC1	820
CC(CCC(=CCC(C)C)c1ccccc1)C	766
C1CC(C1)C(c1ccccc1)c1ccccc1	845
c1ccc(cc1)CCC=CCc1ccccc1	823
CCCC=C(c1ccccc1)c1ccccc1	798
CCCC(c1ccc(c(c1)C(CCC)C)C)C	749
CCCCC(CC(c1ccccc1)(C)C)CC	764
CCC(=C(c1ccccc1)C)c1ccccc1	812
CCCCC(C1CCCCC1)C1CCCCC1	782
C(CCC1CCCCC1)CCC1CCCCC1	801
CCC(c1ccc(cc1)c1ccccc1)(C)C	813
CCCCC1CCC2C(C1CCC)CCCC2	761
CCCC(C1CCCCC1)CC1CCCCC1	776
CC(CCC=C(C1C=Cc2c1cccc2)C)C	797
CCC1(CCCCC1)CC1(CC)CCCCC1	766
C1CC(CC1c1ccccc1)c1ccccc1	833
CCCC(c1ccccc1)(CC(C)C)CCC	762
c1ccc(cc1)CCC1CC1c1ccccc1	819
c1ccc(cc1)Cc1ccc2c(c1)CCCC2	840
CCCC1CCC(CC1)C1CCC(CC1)CC	759
CCCCC(Cc1ccc2c(c1)CCC2)CC	794
CCC(CC1CCCCC1)CC1CCCCC1	779
CCCCCCCc1ccc2c(c1)CCCC2	791
c1ccc(cc1)CC1CCc2c(C1)cccc2	845
CC(CCc1ccc(c(c1)CCC(C)C)C)C	748
CC[C@](c1ccccc1)(Cc1ccccc1)C	802
CC(CC(c1ccccc1)c1ccccc1)C	777
CC(C(c1ccccc1)(C)C)c1ccccc1	815
CC(CC=Cc1ccccc1)CCC=C(C)C	773
CC(C(c1ccccc1)Cc1ccccc1)C	800
CCC(C(C)C)(CC(C(CC)(C)C)(CC)C)C	773
c1ccc(cc1)C1C=CCC1c1ccccc1	844
CC1CC=C(c2c1cccc2)c1ccccc1	866
CCc1cc2CC(Cc2cc1CC)(CC)CC	778
CC(c1ccc(c(c1)Cc1ccccc1)C)C	794
Cc1ccccc1C1=CCCc2c1cccc2	888
CCC(c1c(C)cc(c(c1C)C(CC)C)C)C	758
CCCC(C1CCCCC1)(CC(C)C)CCC	725
CC(=C)CCC=C(C1C=Cc2c1cccc2)C	792
CCCCC(Cc1ccccc1)(CC(C)C)C	740
CC(=C)C(c1ccccc1)(c1ccccc1)C	832
CCCCC(C1CCCC2C1CCCC2)(C)C	768
CC(C=C(c1ccccc1)c1ccccc1)C	807
CC(=C)C(c1ccccc1)Cc1ccccc1	799
c1ccc(cc1)CCc1cccc2c1CCC2	846
CC(CC(C1CCCCC1)C1CCCCC1)C	776
Cc1ccc(cc1)c1cccc(c1C(C)C)C	832
Cc1ccc(cc1)CC(c1ccc(cc1)C)C	792
CC(C(c1ccccc1)c1ccccc1)(C)C	817
CC(CCCC(C1CCc2c1cccc2)C)C	797
CCCCCC(c1ccc(cc1)C(C)C)(C)C	764
Cc1cc(C)c(c(c1)C)/C=C\c1ccccc1	866
Cc1cc(C)c(c(c1)C)/C=C/c1ccccc1	866
CCCCc1cc2CCCCc2cc1CCC	795
CC1(CCCc2c1cccc2)c1ccccc1	870
CCc1cc(C)c2c(c1C)CC(C2)(CC)CC	781
CCCC/C(=C\CCC)/C#CC1=CCCCC1	753
C1CCC(CC1)Cc1ccc2c(c1)CCCC2	846
CCc1ccc(cc1)C(=C)C=C(C(C)(C)C)C	770
CC(c1cc(C(C)C)c2c(c1)C(C)(C)CC2)C	775
Cc1cc(ccc1C1(C)CCCCC1)C(C)C	777
CCCCC1=C(CCC)C2C(CC1)CCCC2	758
CC1CCC2C(C1)CC(c1c2cc(C)cc1)C	827
Cc1ccc(c2c1C1(C)CCCCC1CC2)C	847
CC(C1CCC(=C(C1)Cc1ccccc1)C)C	789
CC(C1CCC(C2C1c1ccccc1C2)C)C	825
CC(CC1(C)CC(c2c1cc(C)cc2)(C)C)C	788
CC1CCC(=C(C1)c1ccc(cc1)C)C(C)C	787
CCc1ccc2c(c1)CC1(CC2)CCCCC1	839
CCCCCCCCCCCCCCCCCC	748
c1cc(cc(c1)c1ccccc1)c1ccccc1	883
CCCCCCCCCCCCCCCC#CC	795
CCCCCCCCCCCCCCCCC#C	786
CCCCCCCCCCC#CCCCCCC	757
CCCCCCCCCCCCCC#CCCC	757
CCCCCCCCCC#CCCCCCCC	757
CCCCCCCCC#CCCCCCCCC	765
CCCCCCCCCCCC#CCCCCC	757
CCCCCCCCCCCCC#CCCCC	770
CCCCCCCCCCCCCCC#CCC	776
CCCCCCCCCCCCCCCCC=C	748
CCCCCCCCCCCCc1ccccc1	777
C1CCCCCCCCCCCCCCCCC1	780
CCc1c(CC)c(CC)c(c(c1CC)CC)CC	743
CCCCCCCCCCC1CCCCCCC1	764
CCCCC(C(CCCC)CCCC)CCCC	731
CCCCCCCCCCC/C=C/CCCCC	751
CCCCCCCCCCCC/C=C\CCCC	751
CCCCCCCCC/C=C\CCCCCCC	751
CCCCCCCCCCCCCCC/C=C/C	749
CCCCCCCCCCCCC/C=C/CCC	751
CCCCCCCCCCCCC1CCCCC1	757
CCCCCCCCCCCCCCC/C=C\C	749
CCCCCCCCCCCCC/C=C\CCC	751
CCCCCCCCCC/C=C\CCCCCC	738
CCCCCCCCCC/C=C/CCCCCC	747
CCCCCCCC/C=C\CCCCCCCC	740
CCCCCCCCCCC/C=C\CCCCC	751
CCCCCCCCCCCCCC/C=C/CC	746
CCCCCCc1ccc(cc1)CCCCCC	765
CCCCCCCC/C=C/CCCCCCCC	758
CCCCCCCCCCCCCCC(CC)C	738
CCCCCCCC(CCCCCCC)CCC	739
CCCCCCCCC(CCCCCCCC)C	744
CCCCCCCCCCCCCC(CCC)C	734
CCCCCCCCCCCCCCCC(C)C	736
CCCCCCCCCCCCC(CCCC)C	735
C=CCCCCCCCCCCCCCCC=C	735
CCCC(CCC)CCCCC(CCC)CCC	724
CCCCCCCCCCCCCC1CCCC1	744
CCCCC(CCCC)(CCCC)CCCC=C	730
CCCCCC1c2ccccc2c2c1cccc2	890
c1ccc(cc1)c1ccc(cc1)c1ccccc1	913
c1ccc(cc1)c1ccccc1c1ccccc1	857
C1CCC2C(C1)C1CCC3C(C1CC2)CCCC3	828
CCCCCCCCCCC(c1ccccc1)C	743
CCCCCCc1ccc(cc1)c1ccccc1	815
CCCCCCC(c1ccccc1)CCCCC	757
CCCCCCCCCC(c1ccccc1)CC	757
CCCCCCCC(c1ccccc1)CCCC	757
CCCC(c1ccccc1)CCCCCCCC	757
CCCCc1cc(CCCC)cc(c1)CCCC	741
CCCCCCCCCCCCCCC1CCC1	742
CCCCCCCCCCCCCC(C(C)C)C	736
CCCCCCCCCCCCC(CC(C)C)C	711
CCCCCCCCCCCCCCC(C)(C)C	731
CCCCCCCCCCCCCCC=C(C)C	740
CCCCCCCC(C(CCCCC)CC)CC	731
CCCCCCCC(=CCCCCCC)CCC	738
CCCCCCCCC(=CCCCCCCC)C	740
CCCC(Cc1ccccc1)Cc1ccccc1	799
C1CC(CCC1c1ccccc1)c1ccccc1	847
C1CCC(C(C1)c1ccccc1)c1ccccc1	852
CCC(CCCCCCCCC(CC)CC)CC	731
C1CCC(CC1)c1ccc(cc1)C1CCCCC1	830
CCCCCCCCC(CCc1ccccc1)C	758
CCCCCCCCCCc1ccc(cc1)C=C	786
C1CCC2C(C1)C1CCCCC1C1C2CCCC1	834
CCCC(c1ccc(cc1)C(CCC)CC)CC	756
C1CCC(CC1)C1CCC(CC1)C1CCCCC1	819
CCCCCCCCCC(CC(CC(C)C)C)C	704
C1CCC(CC1)C1CCCCC1C1CCCCC1	825
C1CC(CC(C1)C1CCCCC1)C1CCCCC1	836
CCCCCCCCC1CCC2C(C1)CCCC2	770
CC1(C)CCCCCCCCCCCCCCC1	798
CCCc1ccc(cc1)c1ccc(cc1)CCC	778
CCCCCCCCC1CCCC2C1CCCC2	776
CC(c1cc(ccc1C(C)(C)C)C(C)(C)C)(C)C	748
CC(c1cc(cc(c1)C(C)(C)C)C(C)(C)C)(C)C	714
CCCCCCCCCCc1c(C)cccc1C	766
CCCCCCC1CCC(CC1)C1CCCCC1	779
CCC(c1cc(cc(c1)C(CC)C)C(CC)C)C	764
CCCC(=Cc1ccccc1)Cc1ccccc1	833
C=C(c1ccccc1)CC(c1ccccc1)(C)C	810
CCCCCCCCC1CC=Cc2c1cccc2	814
CCC(C(c1ccccc1)CC)c1ccccc1	792
CC(c1ccccc1)CCC(c1ccccc1)C	806
CC(CCCC(C)C)CCC(c1ccccc1)C	748
C=CCCCCc1ccc(cc1)c1ccccc1	821
CCCCC(c1ccccc1)Cc1ccccc1	806
C(CCc1ccccc1)CCCc1ccccc1	788
CCCCC1C2CCCCC2CC2C1CCCC2	798
CCCCCCC(CC(c1ccccc1)(C)C)C	773
CCCCCC(c1ccccc1)c1ccccc1	793
CCC(c1ccccc1)CCCc1ccccc1	806
CCCCCCC(C=CC(CCCCCC)C)C	731
CCCCCCC(c1ccccc1)(CC(C)C)C	771
CC(CC(C)(C)C)CCCCC(CC(C)(C)C)C	723
CCc1ccc(cc1)CCC(c1ccccc1)C	800
CCC1C(CC)C(CC)C(C(C1CC)CC)CC	765
CCC(CCCC(CCCC(CC)(C)C)C)(C)C	741
CCC(=CCCCCCCC=C(CC)CC)CC	737
CCC(=CC)CCCCCCCCC(=CC)CC	740
CCCCCCC(Cc1ccccc1)CC(C)C	753
CC(c1cc(C(C)C)c(cc1C(C)C)C(C)C)C	703
CC(c1cc(cc(c1)c1ccccc1)C(C)C)C	803
CCCC(c1ccc(c(c1)C(CCC)C)CC)C	759
CC(c1ccc(cc1)c1ccc(cc1)C(C)C)C	826
CC(CCC(c1ccccc1)(CCC(C)C)C)C	767
CCC(c1ccccc1)CC=Cc1ccccc1	849
C(=CCCc1ccccc1)CCc1ccccc1	825
CC(c1cccc(c1)c1cccc(c1)C(C)C)C	803
CCCCCC(C1CCC2C(C1)CCCC2)CC	770
CCCCC=C(c1ccccc1)c1ccccc1	804
CC(c1ccccc1)CC=C(c1ccccc1)C	826
CCCCCCC(C1CCCC2C1CCCC2)C	776
CC(c1ccccc1c1ccccc1C(C)C)C	798
C(CCC1CCCCC1)CCCC1CCCCC1	811
CC(C1CCCCC1)CCC(C1CCCCC1)C	784
CCC1c2ccccc2C(c2c1cccc2)CC	887
CCCCCC(C1CCCCC1)C1CCCCC1	782
CCC(C(C1CCCCC1)CC)C1CCCCC1	790
CCCCC(CC1CCCC2C1CCCC2)CC	770
CCCCCCCCC1CCc2c(C1)cccc2	801
CC(c1ccc(cc1)c1cccc(c1)C(C)C)C	804
CCCCCCCCc1ccc2c(c1)CCCC2	808
CCCCCCCCC1CCCc2c1cccc2	797
CCCCC[C@H]1[C@@H](CCCC)Cc2c1cccc2	797
CC(CCC(C1CCCCC1)(CCC(C)C)C)C	731
CCC(C1CCC(C2C1CCCC2)C(CC)C)C	763
